Group,SAP Test ,Test Description,UOM,SAP Material 
P522SD02,LIST_25,Listeria per 25g,,20589034.0
P522SD02,LIST_25,Listeria per 25g,,20589035.0
P522SD02,LIST_25,Listeria per 25g,,20589726.0
P522SD02,LIST_25,Listeria per 25g,,20589744.0
P522SD02,LIST_25,Listeria per 25g,,20589048.0
P522SD02,LIST_25,Listeria per 25g,,20589049.0
P522SD02,LIST_25,Listeria per 25g,,20589056.0
P522SD02,LIST_25,Listeria per 25g,,20589769.0
P522SD02,LIST_25,Listeria per 25g,,20589132.0
P522SD02,LIST_25,Listeria per 25g,,20589218.0
P522SD02,LIST_25,Listeria per 25g,,20589221.0
P522SD02,LIST_25,Listeria per 25g,,20589254.0
P522SD02,LIST_25,Listeria per 25g,,20589360.0
P522SD02,LIST_25,Listeria per 25g,,20590250.0
P522SD02,LIST_25,Listeria per 25g,,20590911.0
P522SD02,LIST_25,Listeria per 25g,,20559308.0
P522SD02,LIST_25,Listeria per 25g,,20590912.0
P522SD02,LIST_25,Listeria per 25g,,20578676.0
P522SD02,LIST_25,Listeria per 25g,,20590913.0
P522SD02,LIST_25,Listeria per 25g,,20590914.0
P522SD02,LIST_25,Listeria per 25g,,20590917.0
P522SD02,LIST_25,Listeria per 25g,,20590918.0
P522SD02,LIST_25,Listeria per 25g,,70404713.0
P522SD02,LIST_25,Listeria per 25g,,70406446.0
P522SD02,LIST_25,Listeria per 25g,,20421997.0
P522SD02,LIST_25,Listeria per 25g,,20591046.0
P522SD02,LIST_25,Listeria per 25g,,20591056.0
P522SD02,LIST_25,Listeria per 25g,,20591057.0
P522SD02,LIST_25,Listeria per 25g,,20591059.0
P522SD02,LIST_25,Listeria per 25g,,20591061.0
P522SD02,LIST_25,Listeria per 25g,,20591065.0
P522SD02,LIST_25,Listeria per 25g,,20591066.0
P522SD02,LIST_25,Listeria per 25g,,20591069.0
P522SD02,LIST_25,Listeria per 25g,,20591070.0
P522SD02,LIST_25,Listeria per 25g,,20591567.0
P522SD02,LIST_25,Listeria per 25g,,20591569.0
P522SD02,LIST_25,Listeria per 25g,,20591578.0
P522SD02,LIST_25,Listeria per 25g,,20591581.0
P522SD02,LIST_25,Listeria per 25g,,20591582.0
P522SD02,LIST_25,Listeria per 25g,,20591681.0
P522SD02,LIST_25,Listeria per 25g,,70404729.0
P522SD02,LIST_25,Listeria per 25g,,20591684.0
P522SD02,LIST_25,Listeria per 25g,,20591707.0
P522SD02,LIST_25,Listeria per 25g,,20591708.0
P522SD02,LIST_25,Listeria per 25g,,20591714.0
P522SD02,LIST_25,Listeria per 25g,,20591717.0
P522SD02,LIST_25,Listeria per 25g,,20591718.0
P522SD02,LIST_25,Listeria per 25g,,20591724.0
P522SD02,LIST_25,Listeria per 25g,,20591725.0
P522SD02,LIST_25,Listeria per 25g,,20591728.0
P522SD02,LIST_25,Listeria per 25g,,20591731.0
P522SD02,LIST_25,Listeria per 25g,,20591732.0
P522SD02,LIST_25,Listeria per 25g,,20591734.0
P522SD02,LIST_25,Listeria per 25g,,20591739.0
P522SD02,LIST_25,Listeria per 25g,,20591740.0
P522SD02,LIST_25,Listeria per 25g,,20501561.0
P522SD02,LIST_25,Listeria per 25g,,20591741.0
P522SD02,LIST_25,Listeria per 25g,,20591076.0
P522SD02,LIST_25,Listeria per 25g,,20591077.0
P522SD02,LIST_25,Listeria per 25g,,20591078.0
P522SD02,LIST_25,Listeria per 25g,,20591080.0
P522SD02,LIST_25,Listeria per 25g,,20591091.0
P522SD02,LIST_25,Listeria per 25g,,20591092.0
P522SD02,LIST_25,Listeria per 25g,,20591093.0
P522SD02,LIST_25,Listeria per 25g,,20591094.0
P522SD02,LIST_25,Listeria per 25g,,20591112.0
P522SD02,LIST_25,Listeria per 25g,,20591115.0
P522SD02,LIST_25,Listeria per 25g,,20591116.0
P522SD02,LIST_25,Listeria per 25g,,20591118.0
P522SD02,LIST_25,Listeria per 25g,,20591223.0
P522SD02,LIST_25,Listeria per 25g,,20591225.0
P522SD02,LIST_25,Listeria per 25g,,20591226.0
P522SD02,LIST_25,Listeria per 25g,,20591229.0
P522SD02,LIST_25,Listeria per 25g,,20501577.0
P522SD02,LIST_25,Listeria per 25g,,70403525.0
P522SD02,LIST_25,Listeria per 25g,,20591237.0
P522SD03,SAL_25,Salmonella per 25g,,20588669.0
P522SD03,LIST_25,Listeria per 25g,,20588669.0
P522SD04,SAL_25,Salmonella per 25g,,20588793.0
P522SD04,SAL_25,Salmonella per 25g,,20589571.0
P522SD04,SAL_25,Salmonella per 25g,,20589036.0
P522SD04,SAL_25,Salmonella per 25g,,20589747.0
P522SD04,SAL_25,Salmonella per 25g,,20590060.0
P522SD04,SAL_25,Salmonella per 25g,,20589245.0
P522SD04,SAL_25,Salmonella per 25g,,20591067.0
P522SD04,SAL_25,Salmonella per 25g,,20591068.0
P522SD04,SAL_25,Salmonella per 25g,,20591573.0
P522SD04,SAL_25,Salmonella per 25g,,20591574.0
P522SD04,SAL_25,Salmonella per 25g,,20591685.0
P522SD04,SAL_25,Salmonella per 25g,,20591257.0
P522SD04,SAL_25,Salmonella per 25g,,20591259.0
P522SD04,SAL_25,Salmonella per 25g,,20591260.0
P522SD04,SAL_25,Salmonella per 25g,,20591261.0
P522SD04,SAL_25,Salmonella per 25g,,20591263.0
P522SD04,SAL_25,Salmonella per 25g,,20591265.0
P522SD04,SAL_25,Salmonella per 25g,,20591266.0
P522SD04,SAL_25,Salmonella per 25g,,20591267.0
P522SD04,SAL_25,Salmonella per 25g,,20591744.0
P522SD04,SAL_25,Salmonella per 25g,,20591745.0
P522SD04,SAL_25,Salmonella per 25g,,20591753.0
P522SD04,SAL_25,Salmonella per 25g,,20591754.0
P522SD04,SAL_25,Salmonella per 25g,,20591755.0
P522SD04,SAL_25,Salmonella per 25g,,20591756.0
P522SD04,SAL_25,Salmonella per 25g,,20591760.0
P522SD04,SAL_25,Salmonella per 25g,,20592158.0
P522SD04,SAL_25,Salmonella per 25g,,20592168.0
P522SD04,SAL_25,Salmonella per 25g,,20591656.0
P522SD04,SAL_25,Salmonella per 25g,,20591780.0
P522SD04,LIST_25,Listeria per 25g,,20588793.0
P522SD04,LIST_25,Listeria per 25g,,20589571.0
P522SD04,LIST_25,Listeria per 25g,,20589036.0
P522SD04,LIST_25,Listeria per 25g,,20589747.0
P522SD04,LIST_25,Listeria per 25g,,20590060.0
P522SD04,LIST_25,Listeria per 25g,,20589245.0
P522SD04,LIST_25,Listeria per 25g,,20591067.0
P522SD04,LIST_25,Listeria per 25g,,20591068.0
P522SD04,LIST_25,Listeria per 25g,,20591573.0
P522SD04,LIST_25,Listeria per 25g,,20591574.0
P522SD04,LIST_25,Listeria per 25g,,20591685.0
P522SD04,LIST_25,Listeria per 25g,,20591257.0
P522SD04,LIST_25,Listeria per 25g,,20591259.0
P522SD04,LIST_25,Listeria per 25g,,20591260.0
P522SD04,LIST_25,Listeria per 25g,,20591261.0
P522SD04,LIST_25,Listeria per 25g,,20591263.0
P522SD04,LIST_25,Listeria per 25g,,20591265.0
P522SD04,LIST_25,Listeria per 25g,,20591266.0
P522SD04,LIST_25,Listeria per 25g,,20591267.0
P522SD04,LIST_25,Listeria per 25g,,20591744.0
P522SD04,LIST_25,Listeria per 25g,,20591745.0
P522SD04,LIST_25,Listeria per 25g,,20591753.0
P522SD04,LIST_25,Listeria per 25g,,20591754.0
P522SD04,LIST_25,Listeria per 25g,,20591755.0
P522SD04,LIST_25,Listeria per 25g,,20591756.0
P522SD04,LIST_25,Listeria per 25g,,20591760.0
P522SD04,LIST_25,Listeria per 25g,,20592158.0
P522SD04,LIST_25,Listeria per 25g,,20592168.0
P522SD04,LIST_25,Listeria per 25g,,20591656.0
P522SD04,LIST_25,Listeria per 25g,,20591780.0
P522SD06,SAL_25,Salmonella per 25g,,20589233.0
P522SD06,SAL_25,Salmonella per 25g,,20590910.0
P522SD06,SAL_25,Salmonella per 25g,,70406546.0
P522SD06,LIST_25,Listeria per 25g,,20589233.0
P522SD06,LIST_25,Listeria per 25g,,20590910.0
P522SD06,LIST_25,Listeria per 25g,,70406546.0
P522SD09,SPC,Aerobic plate count,CFU/g,20591775.0
P522SD09,MOULDS,Mold,CFU/g,20591775.0
P522SD09,YEAST,Yeast,CFU/g,20591775.0
P522SD09,SAL_25,Salmonella per 25g,,20591775.0
P522SD09,LIST_25,Listeria per 25g,,20591775.0
P522SD10,SPC,Aerobic plate count,CFU/g,20501625.0
P522SD10,COLIFORM,Coliform,CFU/g,20501625.0
P522SD10,ECOLIN,E.Coli,CFU/g,20501625.0
P522SD10,LIST_25,Listeria per 25g,,20501625.0
P522SD10,MOULDS,Molds,CFU/g,20501625.0
P522SD10,S_AUREUS,Staphylococcus Aureus,CFU/g,20501625.0
P522SD10,YEAST,Yeast,CFU/g,20501625.0
P522SD10,SAL_375,Salmonella per 375g,,20501625.0
P522SD11,SAL_25,Salmonella per 25g,,20591238.0
P522SD11,SAL_25,Salmonella per 25g,,20591239.0
P522SD11,SAL_25,Salmonella per 25g,,20591240.0
P522SD11,SAL_25,Salmonella per 25g,,20591241.0
P522SD11,SAL_25,Salmonella per 25g,,20591242.0
P522SD11,SAL_25,Salmonella per 25g,,70403969.0
P522SD11,SAL_25,Salmonella per 25g,,20591243.0
P522SD11,SAL_25,Salmonella per 25g,,20591244.0
P522SD11,SAL_25,Salmonella per 25g,,70404757.0
P522SD11,SAL_25,Salmonella per 25g,,70406532.0
P522SD11,SAL_25,Salmonella per 25g,,20591245.0
P522SD11,SAL_25,Salmonella per 25g,,20591246.0
P522SD11,SAL_25,Salmonella per 25g,,20591247.0
P522SD11,SAL_25,Salmonella per 25g,,20591248.0
P522SD11,SAL_25,Salmonella per 25g,,20591249.0
P522SD11,SAL_25,Salmonella per 25g,,20591250.0
P522SD11,SAL_25,Salmonella per 25g,,20591251.0
P522SD11,SAL_25,Salmonella per 25g,,20591252.0
P522SD11,SAL_25,Salmonella per 25g,,20591253.0
P522SD11,SAL_25,Salmonella per 25g,,20591255.0
P522SD11,SAL_25,Salmonella per 25g,,20591256.0
P522SD11,SAL_25,Salmonella per 25g,,20591258.0
P522SD11,SAL_25,Salmonella per 25g,,20591262.0
P522SD11,SAL_25,Salmonella per 25g,,20591264.0
P522SD11,SAL_25,Salmonella per 25g,,20582702.0
P522SD11,SAL_25,Salmonella per 25g,,20591269.0
P522SD11,SAL_25,Salmonella per 25g,,20591743.0
P522SD11,SAL_25,Salmonella per 25g,,20591746.0
P522SD11,SAL_25,Salmonella per 25g,,20591747.0
P522SD11,SAL_25,Salmonella per 25g,,20591748.0
P522SD11,SAL_25,Salmonella per 25g,,20591749.0
P522SD11,SAL_25,Salmonella per 25g,,20591750.0
P522SD11,SAL_25,Salmonella per 25g,,20591751.0
P522SD11,SAL_25,Salmonella per 25g,,20591752.0
P522SD11,SAL_25,Salmonella per 25g,,20591757.0
P522SD11,SAL_25,Salmonella per 25g,,20591758.0
P522SD11,SAL_25,Salmonella per 25g,,20591759.0
P522SD11,SAL_25,Salmonella per 25g,,20591761.0
P522SD11,SAL_25,Salmonella per 25g,,70406550.0
P522SD11,SAL_25,Salmonella per 25g,,20591763.0
P522SD11,SAL_25,Salmonella per 25g,,20591764.0
P522SD11,SAL_25,Salmonella per 25g,,20591765.0
P522SD11,SAL_25,Salmonella per 25g,,20591766.0
P522SD11,SAL_25,Salmonella per 25g,,20591767.0
P522SD11,SAL_25,Salmonella per 25g,,20591768.0
P522SD11,SAL_25,Salmonella per 25g,,20591769.0
P522SD11,SAL_25,Salmonella per 25g,,20591770.0
P522SD11,SAL_25,Salmonella per 25g,,20591771.0
P522SD11,SAL_25,Salmonella per 25g,,20592010.0
P522SD11,SAL_25,Salmonella per 25g,,20473078.0
P522SD11,SAL_25,Salmonella per 25g,,20578668.0
P522SD11,SAL_25,Salmonella per 25g,,20591510.0
P522SD11,SAL_25,Salmonella per 25g,,20591511.0
P522SD11,SAL_25,Salmonella per 25g,,70404913.0
P522SD11,SAL_25,Salmonella per 25g,,20591522.0
P522SD11,SAL_25,Salmonella per 25g,,20591524.0
P522SD11,SAL_25,Salmonella per 25g,,20591527.0
P522SD11,SAL_25,Salmonella per 25g,,20591531.0
P522SD11,SAL_25,Salmonella per 25g,,20591540.0
P522SD11,SAL_25,Salmonella per 25g,,20591604.0
P522SD11,SAL_25,Salmonella per 25g,,20591618.0
P522SD11,SAL_25,Salmonella per 25g,,20591623.0
P522SD11,SAL_25,Salmonella per 25g,,20591625.0
P522SD11,SAL_25,Salmonella per 25g,,20591631.0
P522SD11,SAL_25,Salmonella per 25g,,20592127.0
P522SD11,SAL_25,Salmonella per 25g,,20578677.0
P522SD11,SAL_25,Salmonella per 25g,,20501589.0
P522SD11,SAL_25,Salmonella per 25g,,20592160.0
P522SD11,SAL_25,Salmonella per 25g,,70406898.0
P522SD11,SAL_25,Salmonella per 25g,,20592164.0
P522SD11,SAL_25,Salmonella per 25g,,20592165.0
P522SD11,SAL_25,Salmonella per 25g,,70404942.0
P522SD11,SAL_25,Salmonella per 25g,,20591640.0
P522SD11,SAL_25,Salmonella per 25g,,20591644.0
P522SD11,SAL_25,Salmonella per 25g,,20523060.0
P522SD11,SAL_25,Salmonella per 25g,,20591650.0
P522SD11,SAL_25,Salmonella per 25g,,70406966.0
P522SD11,LIST_25,Listeria per 25g,,20591238.0
P522SD11,LIST_25,Listeria per 25g,,20591239.0
P522SD11,LIST_25,Listeria per 25g,,20591240.0
P522SD11,LIST_25,Listeria per 25g,,20591241.0
P522SD11,LIST_25,Listeria per 25g,,20591242.0
P522SD11,LIST_25,Listeria per 25g,,70403969.0
P522SD11,LIST_25,Listeria per 25g,,20591243.0
P522SD11,LIST_25,Listeria per 25g,,20591244.0
P522SD11,LIST_25,Listeria per 25g,,70404757.0
P522SD11,LIST_25,Listeria per 25g,,70406532.0
P522SD11,LIST_25,Listeria per 25g,,20591245.0
P522SD11,LIST_25,Listeria per 25g,,20591246.0
P522SD11,LIST_25,Listeria per 25g,,20591247.0
P522SD11,LIST_25,Listeria per 25g,,20591248.0
P522SD11,LIST_25,Listeria per 25g,,20591249.0
P522SD11,LIST_25,Listeria per 25g,,20591250.0
P522SD11,LIST_25,Listeria per 25g,,20591251.0
P522SD11,LIST_25,Listeria per 25g,,20591252.0
P522SD11,LIST_25,Listeria per 25g,,20591253.0
P522SD11,LIST_25,Listeria per 25g,,20591255.0
P522SD11,LIST_25,Listeria per 25g,,20591256.0
P522SD11,LIST_25,Listeria per 25g,,20591258.0
P522SD11,LIST_25,Listeria per 25g,,20591262.0
P522SD11,LIST_25,Listeria per 25g,,20591264.0
P522SD11,LIST_25,Listeria per 25g,,20582702.0
P522SD11,LIST_25,Listeria per 25g,,20591269.0
P522SD11,LIST_25,Listeria per 25g,,20591743.0
P522SD11,LIST_25,Listeria per 25g,,20591746.0
P522SD11,LIST_25,Listeria per 25g,,20591747.0
P522SD11,LIST_25,Listeria per 25g,,20591748.0
P522SD11,LIST_25,Listeria per 25g,,20591749.0
P522SD11,LIST_25,Listeria per 25g,,20591750.0
P522SD11,LIST_25,Listeria per 25g,,20591751.0
P522SD11,LIST_25,Listeria per 25g,,20591752.0
P522SD11,LIST_25,Listeria per 25g,,20591757.0
P522SD11,LIST_25,Listeria per 25g,,20591758.0
P522SD11,LIST_25,Listeria per 25g,,20591759.0
P522SD11,LIST_25,Listeria per 25g,,20591761.0
P522SD11,LIST_25,Listeria per 25g,,70406550.0
P522SD11,LIST_25,Listeria per 25g,,20591763.0
P522SD11,LIST_25,Listeria per 25g,,20591764.0
P522SD11,LIST_25,Listeria per 25g,,20591765.0
P522SD11,LIST_25,Listeria per 25g,,20591766.0
P522SD11,LIST_25,Listeria per 25g,,20591767.0
P522SD11,LIST_25,Listeria per 25g,,20591768.0
P522SD11,LIST_25,Listeria per 25g,,20591769.0
P522SD11,LIST_25,Listeria per 25g,,20591770.0
P522SD11,LIST_25,Listeria per 25g,,20591771.0
P522SD11,LIST_25,Listeria per 25g,,20592010.0
P522SD11,LIST_25,Listeria per 25g,,20473078.0
P522SD11,LIST_25,Listeria per 25g,,20578668.0
P522SD11,LIST_25,Listeria per 25g,,20591510.0
P522SD11,LIST_25,Listeria per 25g,,20591511.0
P522SD11,LIST_25,Listeria per 25g,,70404913.0
P522SD11,LIST_25,Listeria per 25g,,20591522.0
P522SD11,LIST_25,Listeria per 25g,,20591524.0
P522SD11,LIST_25,Listeria per 25g,,20591527.0
P522SD11,LIST_25,Listeria per 25g,,20591531.0
P522SD11,LIST_25,Listeria per 25g,,20591540.0
P522SD11,LIST_25,Listeria per 25g,,20591604.0
P522SD11,LIST_25,Listeria per 25g,,20591618.0
P522SD11,LIST_25,Listeria per 25g,,20591623.0
P522SD11,LIST_25,Listeria per 25g,,20591625.0
P522SD11,LIST_25,Listeria per 25g,,20591631.0
P522SD11,LIST_25,Listeria per 25g,,20592127.0
P522SD11,LIST_25,Listeria per 25g,,20578677.0
P522SD11,LIST_25,Listeria per 25g,,20501589.0
P522SD11,LIST_25,Listeria per 25g,,20592160.0
P522SD11,LIST_25,Listeria per 25g,,70406898.0
P522SD11,LIST_25,Listeria per 25g,,20592164.0
P522SD11,LIST_25,Listeria per 25g,,20592165.0
P522SD11,LIST_25,Listeria per 25g,,70404942.0
P522SD11,LIST_25,Listeria per 25g,,20591640.0
P522SD11,LIST_25,Listeria per 25g,,20591644.0
P522SD11,LIST_25,Listeria per 25g,,20523060.0
P522SD11,LIST_25,Listeria per 25g,,20591650.0
P522SD11,LIST_25,Listeria per 25g,,70406966.0
P522SD12,SAL_25,Salmonella per 25g,,20589935.0
P522SD12,SAL_25,Salmonella per 25g,,20589123.0
P522SD12,SAL_25,Salmonella per 25g,,20589161.0
P522SD12,SAL_25,Salmonella per 25g,,20589164.0
P522SD12,SAL_25,Salmonella per 25g,,20590056.0
P522SD12,SAL_25,Salmonella per 25g,,20589244.0
P522SD12,SAL_25,Salmonella per 25g,,20589369.0
P522SD12,SAL_25,Salmonella per 25g,,20590240.0
P522SD12,SAL_25,Salmonella per 25g,,20590317.0
P522SD12,SAL_25,Salmonella per 25g,,20590324.0
P522SD12,SAL_25,Salmonella per 25g,,20589379.0
P522SD12,SAL_25,Salmonella per 25g,,20589385.0
P522SD12,SAL_25,Salmonella per 25g,,20589386.0
P522SD12,SAL_25,Salmonella per 25g,,20589389.0
P522SD12,SAL_25,Salmonella per 25g,,20589397.0
P522SD12,SAL_25,Salmonella per 25g,,20589401.0
P522SD12,SAL_25,Salmonella per 25g,,20589402.0
P522SD12,SAL_25,Salmonella per 25g,,20589403.0
P522SD12,SAL_25,Salmonella per 25g,,20589404.0
P522SD12,SAL_25,Salmonella per 25g,,20589586.0
P522SD12,SAL_25,Salmonella per 25g,,20590480.0
P522SD12,SAL_25,Salmonella per 25g,,20591575.0
P522SD12,SAL_25,Salmonella per 25g,,20591221.0
P522SD12,SAL_25,Salmonella per 25g,,20591268.0
P522SD12,LIST_25,Listeria per 25g,,20589935.0
P522SD12,LIST_25,Listeria per 25g,,20589123.0
P522SD12,LIST_25,Listeria per 25g,,20589161.0
P522SD12,LIST_25,Listeria per 25g,,20589164.0
P522SD12,LIST_25,Listeria per 25g,,20590056.0
P522SD12,LIST_25,Listeria per 25g,,20589244.0
P522SD12,LIST_25,Listeria per 25g,,20589369.0
P522SD12,LIST_25,Listeria per 25g,,20590240.0
P522SD12,LIST_25,Listeria per 25g,,20590317.0
P522SD12,LIST_25,Listeria per 25g,,20590324.0
P522SD12,LIST_25,Listeria per 25g,,20589379.0
P522SD12,LIST_25,Listeria per 25g,,20589385.0
P522SD12,LIST_25,Listeria per 25g,,20589386.0
P522SD12,LIST_25,Listeria per 25g,,20589389.0
P522SD12,LIST_25,Listeria per 25g,,20589397.0
P522SD12,LIST_25,Listeria per 25g,,20589401.0
P522SD12,LIST_25,Listeria per 25g,,20589402.0
P522SD12,LIST_25,Listeria per 25g,,20589403.0
P522SD12,LIST_25,Listeria per 25g,,20589404.0
P522SD12,LIST_25,Listeria per 25g,,20589586.0
P522SD12,LIST_25,Listeria per 25g,,20590480.0
P522SD12,LIST_25,Listeria per 25g,,20591575.0
P522SD12,LIST_25,Listeria per 25g,,20591221.0
P522SD12,LIST_25,Listeria per 25g,,20591268.0
P522SD13,SAL_25,Salmonella per 25g,,20588804.0
P522SD13,SAL_25,Salmonella per 25g,,20589554.0
P522SD13,SAL_25,Salmonella per 25g,,20589915.0
P522SD13,SAL_25,Salmonella per 25g,,20590291.0
P522SD13,SAL_25,Salmonella per 25g,,20589382.0
P522SD13,SAL_25,Salmonella per 25g,,20589600.0
P522SD13,SAL_25,Salmonella per 25g,,20590479.0
P522SD13,SAL_25,Salmonella per 25g,,20590487.0
P522SD13,SAL_25,Salmonella per 25g,,20590495.0
P522SD13,SAL_25,Salmonella per 25g,,20590500.0
P522SD13,SAL_25,Salmonella per 25g,,20588491.0
P522SD13,SAL_25,Salmonella per 25g,,20588492.0
P522SD13,SAL_25,Salmonella per 25g,,20588797.0
P522SD13,SAL_25,Salmonella per 25g,,20589761.0
P522SD13,SAL_25,Salmonella per 25g,,20589059.0
P522SD13,SAL_25,Salmonella per 25g,,20589096.0
P522SD13,SAL_25,Salmonella per 25g,,20589874.0
P522SD13,SAL_25,Salmonella per 25g,,20589346.0
P522SD13,SAL_25,Salmonella per 25g,,20589358.0
P522SD13,SAL_25,Salmonella per 25g,,20589383.0
P522SD13,SAL_25,Salmonella per 25g,,20589384.0
P522SD13,SAL_25,Salmonella per 25g,,20590672.0
P522SD13,SAL_25,Salmonella per 25g,,20589637.0
P522SD13,SAL_25,Salmonella per 25g,,20589643.0
P522SD13,SAL_25,Salmonella per 25g,,20589654.0
P522SD13,SAL_25,Salmonella per 25g,,20589702.0
P522SD13,SAL_25,Salmonella per 25g,,20589552.0
P522SD13,SAL_25,Salmonella per 25g,,20589750.0
P522SD13,SAL_25,Salmonella per 25g,,20589692.0
P522SD13,SAL_25,Salmonella per 25g,,20590261.0
P522SD13,SAL_25,Salmonella per 25g,,20589646.0
P522SD13,LIST_25,Listeria per 25g,,20588804.0
P522SD13,LIST_25,Listeria per 25g,,20589554.0
P522SD13,LIST_25,Listeria per 25g,,20589915.0
P522SD13,LIST_25,Listeria per 25g,,20590291.0
P522SD13,LIST_25,Listeria per 25g,,20589382.0
P522SD13,LIST_25,Listeria per 25g,,20589600.0
P522SD13,LIST_25,Listeria per 25g,,20590479.0
P522SD13,LIST_25,Listeria per 25g,,20590487.0
P522SD13,LIST_25,Listeria per 25g,,20590495.0
P522SD13,LIST_25,Listeria per 25g,,20590500.0
P522SD13,LIST_25,Listeria per 25g,,20588491.0
P522SD13,LIST_25,Listeria per 25g,,20588492.0
P522SD13,LIST_25,Listeria per 25g,,20588797.0
P522SD13,LIST_25,Listeria per 25g,,20589761.0
P522SD13,LIST_25,Listeria per 25g,,20589059.0
P522SD13,LIST_25,Listeria per 25g,,20589096.0
P522SD13,LIST_25,Listeria per 25g,,20589874.0
P522SD13,LIST_25,Listeria per 25g,,20589346.0
P522SD13,LIST_25,Listeria per 25g,,20589358.0
P522SD13,LIST_25,Listeria per 25g,,20589383.0
P522SD13,LIST_25,Listeria per 25g,,20589384.0
P522SD13,LIST_25,Listeria per 25g,,20590672.0
P522SD13,LIST_25,Listeria per 25g,,20589637.0
P522SD13,LIST_25,Listeria per 25g,,20589643.0
P522SD13,LIST_25,Listeria per 25g,,20589654.0
P522SD13,LIST_25,Listeria per 25g,,20589702.0
P522SD13,LIST_25,Listeria per 25g,,20589552.0
P522SD13,LIST_25,Listeria per 25g,,20589750.0
P522SD13,LIST_25,Listeria per 25g,,20589692.0
P522SD13,LIST_25,Listeria per 25g,,20590261.0
P522SD13,LIST_25,Listeria per 25g,,20589646.0
P6520001,COLIFORM,Coliforms,CFU/g,20588461.0
P6520001,MOULDS,Mold,CFU/g,20588461.0
P6520001,SPC,Aerobic Plate Count,CFU/g,20588461.0
P6520001,YEAST,Yeast,CFU/g,20588461.0
P6520027,COLIFORM,Coliforms,CFU/g,20590547.0
P6520027,MOULDS,Mold,CFU/g,20590547.0
P6520027,SPC,Aerobic Plate Count,CFU/g,20590547.0
P6520027,YEAST,Yeast,CFU/g,20590547.0
P6520061,COLIFORM,Coliforms,CFU/g,20588417.0
P6520061,MOULDS,Mold,CFU/g,20588417.0
P6520061,SPC,Aerobic Plate Count,CFU/g,20588417.0
P6520061,YEAST,Yeast,CFU/g,20588417.0
P6520062,COLIFORM,Coliforms,CFU/g,20588416.0
P6520062,MOULDS,Mold,CFU/g,20588416.0
P6520062,SPC,Aerobic Plate Count,CFU/g,20588416.0
P6520062,YEAST,Yeast,CFU/g,20588416.0
P6520104,COLIFORM,Coliforms,CFU/g,20588410.0
P6520104,MOULDS,Mold,CFU/g,20588410.0
P6520104,SPC,Aerobic Plate Count,CFU/g,20588410.0
P6520104,YEAST,Yeast,CFU/g,20588410.0
P6520117,COLIFORM,Coliforms,CFU/g,20588400.0
P6520117,MOULDS,Mold,CFU/g,20588400.0
P6520117,SPC,Aerobic Plate Count,CFU/g,20588400.0
P6520117,YEAST,Yeast,CFU/g,20588400.0
P6520118,COLIFORM,Coliforms,CFU/g,20588399.0
P6520118,MOULDS,Mold,CFU/g,20588399.0
P6520118,SPC,Aerobic Plate Count,CFU/g,20588399.0
P6520118,YEAST,Yeast,CFU/g,20588399.0
P6520119,COLIFORM,Coliforms,CFU/g,20588398.0
P6520119,MOULDS,Mold,CFU/g,20588398.0
P6520119,SPC,Aerobic Plate Count,CFU/g,20588398.0
P6520119,YEAST,Yeast,CFU/g,20588398.0
P6520125,COLIFORM,Coliforms,CFU/g,20588393.0
P6520125,MOULDS,Mold,CFU/g,20588393.0
P6520125,SPC,Aerobic Plate Count,CFU/g,20588393.0
P6520125,YEAST,Yeast,CFU/g,20588393.0
P6520138,COLIFORM,Coliforms,CFU/g,20588774.0
P6520138,MOULDS,Mold,CFU/g,20588774.0
P6520138,SPC,Aerobic Plate Count,CFU/g,20588774.0
P6520138,YEAST,Yeast,CFU/g,20588774.0
P6520139,COLIFORM,Coliforms,CFU/g,20588773.0
P6520139,MOULDS,Mold,CFU/g,20588773.0
P6520139,SPC,Aerobic Plate Count,CFU/g,20588773.0
P6520139,YEAST,Yeast,CFU/g,20588773.0
P6520142,COLIFORM,Coliforms,CFU/g,20588770.0
P6520142,MOULDS,Mold,CFU/g,20588770.0
P6520142,SPC,Aerobic Plate Count,CFU/g,20588770.0
P6520142,YEAST,Yeast,CFU/g,20588770.0
P6520191,COLIFORM,Coliforms,CFU/g,20588873.0
P6520191,MOULDS,Mold,CFU/g,20588873.0
P6520191,SPC,Aerobic Plate Count,CFU/g,20588873.0
P6520191,YEAST,Yeast,CFU/g,20588873.0
P6520193,COLIFORM,Coliforms,CFU/g,20588871.0
P6520193,MOULDS,Mold,CFU/g,20588871.0
P6520193,SPC,Aerobic Plate Count,CFU/g,20588871.0
P6520193,YEAST,Yeast,CFU/g,20588871.0
P6520204,COLIFORM,Coliforms,CFU/g,20588462.0
P6520204,MOULDS,Mold,CFU/g,20588462.0
P6520204,SPC,Aerobic Plate Count,CFU/g,20588462.0
P6520204,YEAST,Yeast,CFU/g,20588462.0
P6520222,COLIFORM,Coliforms,CFU/g,20591346.0
P6520222,MOULDS,Mold,CFU/g,20591346.0
P6520222,SPC,Aerobic Plate Count,CFU/g,20591346.0
P6520222,YEAST,Yeast,CFU/g,20591346.0
P6520328,COLIFORM,Coliforms,CFU/g,20590416.0
P6520328,MOULDS,Mold,CFU/g,20590416.0
P6520328,SPC,Aerobic Plate Count,CFU/g,20590416.0
P6520328,YEAST,Yeast,CFU/g,20590416.0
